ID_frame,TimeStamp,MAC,AP,RSSI,Vendor
"15069,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15070,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15071,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15072,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15073,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15074,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15075,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15076,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15077,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15078,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15079,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15080,""2016-03-14 15:52:29"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15081,""2016-03-14 15:52:29"",A0:48:1C:35:0F:32,,6,Unknown"
"15082,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15083,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15084,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15085,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15086,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15087,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15088,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15089,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15090,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15091,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15092,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15093,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15094,""2016-03-14 15:52:29"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15095,""2016-03-14 15:52:29"",A0:48:1C:35:0F:32,,6,Unknown"
"15096,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15097,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15098,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15099,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15100,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15101,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15102,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15103,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15104,""2016-03-14 15:52:29"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15105,""2016-03-14 15:52:29"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15106,""2016-03-14 15:52:29"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15107,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15108,""2016-03-14 15:52:30"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15109,""2016-03-14 15:52:30"",A0:48:1C:35:0F:32,,6,Unknown"
"15110,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15111,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15112,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15113,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15114,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15115,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15116,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15117,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15118,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15119,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15120,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15121,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15122,""2016-03-14 15:52:30"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15123,""2016-03-14 15:52:30"",A0:48:1C:35:0F:32,,6,Unknown"
"15124,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15125,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15126,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15127,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15128,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15129,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15130,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15131,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15132,""2016-03-14 15:52:30"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15133,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15134,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15135,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15136,""2016-03-14 15:52:30"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15137,""2016-03-14 15:52:30"",A0:48:1C:35:0F:32,,6,Unknown"
"15138,""2016-03-14 15:52:30"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15139,""2016-03-14 15:52:30"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15140,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15141,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15142,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15143,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15144,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15145,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15146,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15147,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15148,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15149,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15150,""2016-03-14 15:52:31"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15151,""2016-03-14 15:52:31"",A0:48:1C:35:0F:32,,6,Unknown"
"15152,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15153,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15154,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15155,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15156,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15157,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15158,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15159,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15160,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15161,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15162,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15163,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15164,""2016-03-14 15:52:31"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15165,""2016-03-14 15:52:31"",A0:48:1C:35:0F:32,,6,Unknown"
"15166,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15167,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15168,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15169,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15170,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15171,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15172,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15173,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15174,""2016-03-14 15:52:31"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15175,""2016-03-14 15:52:31"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15176,""2016-03-14 15:52:31"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15177,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15178,""2016-03-14 15:52:32"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15179,""2016-03-14 15:52:32"",A0:48:1C:35:0F:32,,6,Unknown"
"15180,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15181,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15182,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15183,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15184,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15185,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15186,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15187,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15188,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15189,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15190,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15191,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15192,""2016-03-14 15:52:32"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15193,""2016-03-14 15:52:32"",A0:48:1C:35:0F:32,,6,Unknown"
"15194,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15195,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15196,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15197,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15198,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15199,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15200,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15201,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15202,""2016-03-14 15:52:32"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15203,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15204,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15205,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15206,""2016-03-14 15:52:32"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15207,""2016-03-14 15:52:32"",A0:48:1C:35:0F:32,,6,Unknown"
"15208,""2016-03-14 15:52:32"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15209,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15210,""2016-03-14 15:52:32"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15211,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15212,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15213,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15214,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15215,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15216,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15217,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15218,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15219,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15220,""2016-03-14 15:52:33"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15221,""2016-03-14 15:52:33"",A0:48:1C:35:0F:32,,6,Unknown"
"15222,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15223,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15224,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15225,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15226,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15227,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15228,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15229,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15230,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15231,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15232,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15233,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15234,""2016-03-14 15:52:33"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15235,""2016-03-14 15:52:33"",A0:48:1C:35:0F:32,,6,Unknown"
"15236,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15237,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15238,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15239,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15240,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15241,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15242,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15243,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15244,""2016-03-14 15:52:33"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15245,""2016-03-14 15:52:33"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15246,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15247,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15248,""2016-03-14 15:52:33"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15249,""2016-03-14 15:52:33"",A0:48:1C:35:0F:32,,6,Unknown"
"15250,""2016-03-14 15:52:33"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15251,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15252,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15253,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15254,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15255,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15256,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15257,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15258,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15259,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15260,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15261,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15262,""2016-03-14 15:52:34"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15263,""2016-03-14 15:52:34"",A0:48:1C:35:0F:32,,6,Unknown"
"15264,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15265,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15266,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15267,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15268,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15269,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15270,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15271,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15272,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15273,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15274,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15275,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15276,""2016-03-14 15:52:34"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15277,""2016-03-14 15:52:34"",A0:48:1C:35:0F:32,,6,Unknown"
"15278,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15279,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15280,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15281,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15282,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15283,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15284,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15285,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15286,""2016-03-14 15:52:34"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15287,""2016-03-14 15:52:34"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15288,""2016-03-14 15:52:34"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15289,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15290,""2016-03-14 15:52:35"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15291,""2016-03-14 15:52:35"",A0:48:1C:35:0F:32,,6,Unknown"
"15292,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15293,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15294,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15295,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15296,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15297,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15298,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15299,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15300,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15301,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15302,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15303,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15304,""2016-03-14 15:52:35"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15305,""2016-03-14 15:52:35"",A0:48:1C:35:0F:32,,6,Unknown"
"15306,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15307,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15308,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15309,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15310,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15311,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15312,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15313,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15314,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15315,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15316,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15317,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15318,""2016-03-14 15:52:35"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15319,""2016-03-14 15:52:35"",A0:48:1C:35:0F:32,,6,Unknown"
"15320,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15321,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15322,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15323,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
"15324,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A0,zephyros,13,Unknown"
"15325,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A5,""Coop free"",10,Unknown"
"15326,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A3,Swisscom,7,Unknown"
"15327,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:34,eduroam,10,""Hewlett Packard"""
"15328,""2016-03-14 15:52:35"",78:BA:F9:CB:24:A1,stocktaking,11,Unknown"
"15329,""2016-03-14 15:52:35"",2C:44:FD:3C:AD:33,public,13,""Hewlett Packard"""
"15330,""2016-03-14 15:52:35"",2C:44:FD:51:D1:B4,eduroam,11,""Hewlett Packard"""
"15331,""2016-03-14 15:52:36"",2C:44:FD:51:D1:B2,eth,4,""Hewlett Packard"""
"15332,""2016-03-14 15:52:36"",A0:48:1C:35:0F:31,Swisscom_Auto_Login,6,Unknown"
"15333,""2016-03-14 15:52:36"",A0:48:1C:35:0F:32,,6,Unknown"
"15334,""2016-03-14 15:52:36"",2C:44:FD:51:D1:B3,public,6,""Hewlett Packard"""
"15335,""2016-03-14 15:52:36"",2C:44:FD:3C:AD:31,Swisscom_Auto_Login,12,""Hewlett Packard"""
"15336,""2016-03-14 15:52:36"",2C:44:FD:3C:AD:32,eth,9,""Hewlett Packard"""
"15337,""2016-03-14 15:52:36"",78:BA:F9:CB:24:A4,Swisscom_Auto_Login,13,Unknown"
